id,timestamp,provincia,titulo,sentimiento,Hostelería y Turismo,Sanitario y Salud,Educación y Formación,Tecnología y Telecomunicaciones,Construcción e Inmobiliaria,Industria y Manufactura,Comercio y Ventas,Logística y Transporte,Administración y Finanzas,"Cultura, Arte y Ocio",topico_0,topico_1,topico_2,topico_3,topico_4,topico_5,topico_6,topico_7
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMTkyMiAxMDI?lang=es,14/10/2025,Tarragona,WORK/LOCATION,0,0.1463124807924032,0.0510812668750683,0.0313917255649964,0.0403777767593661,0.0543674317499001,0.282376155257225,0.1265521521369616,0.1740841070810953,0.0383640869210163,0.0550928016503651,0.007290343984775427,0.007251373837499764,0.007263737146573964,0.007376540193586747,0.09872687464033372,0.14180801198055643,0.7229834703780713,0.007299647838602546
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMzIyMyAxMDI?lang=es,16/10/2025,Barcelona,WORK/LOCATION,0,0.0297601958736777,0.0393034281829992,0.0534795535107453,0.0269338746244708,0.0636248447311421,0.5936361153920492,0.0908873428901036,0.0495564807206392,0.0296865498336652,0.0231316226224104,0.026317824376441274,0.15746657394817826,0.02631800008657075,0.026318660574136277,0.026509797151252873,0.5534864816432002,0.026317643152623547,0.15726501906759682
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMDkzMCAxMDI?lang=es,13/10/2025,Barcelona,WORK/LOCATION,0,0.1857966886212428,0.0619003038542966,0.0588232541922479,0.0319299005592862,0.2611576654016971,0.059267516558369,0.1367276012897491,0.0826968351999918,0.080422610665361,0.0412775951748093,0.23045583359407348,0.00615970036296387,0.4115574146766484,0.1769957674212759,0.1033267183025451,0.006223456901041683,0.00618618371105317,0.0590949250303984
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNTgxNyAxMDI?lang=es,21/10/2025,Barcelona,WORK/LOCATION,0,0.1422975175082683,0.0533937538663546,0.0525276573995749,0.0417851392800609,0.0644618058577179,0.0843534804880619,0.2368898590405782,0.1340994002918402,0.096811331808567,0.09338004514575,0.15918238931581463,0.026945059670041904,0.026318491321513877,0.026319080183839837,0.02631932159499101,0.026320154826558043,0.550666540781436,0.1579289623058048
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNjcxMCAxMDI?lang=es,23/10/2025,Barcelona,WORK/LOCATION,0,0.0241867088867972,0.0180958878093709,0.3046167393525441,0.0229381204893191,0.0071492298350979,0.0295257473674913,0.0252388495331009,0.0142218434872726,0.0124950253715117,0.541531910498937,0.05983047744426597,0.055562513868793566,0.6064567270927703,0.05556237204093751,0.05556402203739631,0.05590210399870327,0.05555996449491566,0.05556181902221725
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMTkwMSAxMDI?lang=es,14/10/2025,Barcelona,WORK/LOCATION,0,0.1857966886212428,0.0619003038542966,0.0588232541922479,0.0319299005592862,0.2611576654016971,0.059267516558369,0.1367276012897491,0.0826968351999918,0.080422610665361,0.0412775951748093,0.19578605628910997,0.010301789928223445,0.7423581780305029,0.01030649925951727,0.010294487555205518,0.01025439799341198,0.010245261616396297,0.010453329327632847
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMTk3MiAxMDI?lang=es,14/10/2025,Barcelona,WORK/LOCATION,0,0.0624124952591955,0.0608670978496472,0.0511321797966957,0.0963517650961875,0.0494701424613595,0.2826021686196327,0.1645705799261728,0.1379258980353673,0.0651459700117508,0.0295217162929475,0.008150716855099795,0.25133445342267247,0.008132242636514951,0.008142954320604476,0.008154531538827477,0.00813144558992252,0.6528088935552849,0.055144762081073516
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMzQxMSAxMDI?lang=es,16/10/2025,Barcelona,WORK/LOCATION,0,0.0732622873038053,0.5113308926423391,0.169925445690751,0.0303539716017742,0.0162530328767995,0.0279509726290901,0.0362817846859494,0.0336071196943521,0.0336961938689152,0.0673383134417235,0.013698842179881094,0.013698954396176672,0.013698843982062156,0.013698879770791025,0.013707444722138428,0.013698896186585863,0.013698792170554426,0.9040993465918103
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNDc2NCAxMDI?lang=es,20/10/2025,Barcelona,WORK/LOCATION,0,0.1133263483643531,0.1036865438024203,0.1098140738904476,0.0666042678058147,0.0721336162338654,0.0553625263273716,0.1157558833559354,0.072682241598765,0.2334627682964007,0.0571717222531636,0.008935931624824013,0.10960609540392187,0.646189714458612,0.008890956552570304,0.009093361126495026,0.008854418325515487,0.19957838569838832,0.008851136809673029
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNTU5NiAxMDI?lang=es,21/10/2025,Girona,WORK/LOCATION,0,0.0269401798335214,0.7850705782572428,0.0740657933056354,0.0128469415940344,0.0106692685900876,0.0159528083944072,0.0138227282247195,0.0314135770313441,0.0172760126491387,0.011942113439242,0.010314220585539248,0.010210077312010546,0.5680413590783991,0.3238518482456188,0.05688587801535086,0.010235045422282598,0.010213191851416073,0.010248379489382606
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNDg4MyAxMDI?lang=es,20/10/2025,Barcelona,WORK/LOCATION,0,0.1066467600564162,0.0499978625836471,0.0546073449465135,0.1042492017149925,0.0571868841846784,0.0736254726847012,0.0866107745096087,0.3156801611185074,0.0679942642649014,0.0834012216267486,0.007834686065854676,0.9452335939978522,0.007844457135836671,0.00781862408812009,0.007813410528988507,0.00781405226989407,0.007813788048009475,0.007827387865444294
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNTQzMCAxMDI?lang=es,21/10/2025,Barcelona,WORK/LOCATION,0,0.1066467600564162,0.0499978625836471,0.0546073449465135,0.1042492017149925,0.0571868841846784,0.0736254726847012,0.0866107745096087,0.3156801611185074,0.0679942642649014,0.0834012216267486,0.010791178607320363,0.1266056760347063,0.010754116592165873,0.01077571300880181,0.06428770592912854,0.010763597489811183,0.7551833207215197,0.010838691616546324
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNTgxNCAxMDI?lang=es,21/10/2025,Tarragona,WORK/LOCATION,0,0.1066467600564162,0.0499978625836471,0.0546073449465135,0.1042492017149925,0.0571868841846784,0.0736254726847012,0.0866107745096087,0.3156801611185074,0.0679942642649014,0.0834012216267486,0.055563341564652494,0.05556203732295129,0.05769311105847065,0.05556273058914351,0.32261819576305767,0.055566144795504556,0.341873435190461,0.05556100371575878
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMjE2MCAxMDI?lang=es,14/10/2025,Girona,WORK/LOCATION,0,0.0488063947608073,0.0684934610811372,0.0660986223568518,0.0828811557342608,0.0322195893774429,0.048161635796229,0.1139473219712575,0.0615279823541641,0.4048850437005361,0.0729787247255444,0.008492688570295519,0.00857058784274215,0.00847560213341984,0.9404886563224325,0.008503853500190135,0.008475914400139636,0.008497525061739971,0.008495172169040263
https://europa.eu/eures/portal/jv-se/jv-details/NzIyNDg5OSAxMDI?lang=es,20/10/2025,Barcelona,WORK/LOCATION,0,0.1133263483643531,0.1036865438024203,0.1098140738904476,0.0666042678058147,0.0721336162338654,0.0553625263273716,0.1157558833559354,0.072682241598765,0.2334627682964007,0.0571717222531636,0.08084805163770518,0.012821956945410906,0.012873062274788434,0.01286120017712528,0.8416550388198616,0.013004695678112138,0.013103144792148979,0.012832849674847442
https://europa.eu/eures/portal/jv-se/jv-details/NzIyMDg4NiAxMDI?lang=es,13/10/2025,Barcelona,WORK/LOCATION,0,0.1422975175082683,0.0533937538663546,0.0525276573995749,0.0417851392800609,0.0644618058577179,0.0843534804880619,0.2368898590405782,0.1340994002918402,0.096811331808567,0.09338004514575,0.04348540025915668,0.04349068613484249,0.04348765555733775,0.26127308835594193,0.04348783773456661,0.26159653034211205,0.2596926650519588,0.04348613656408368
